VALUE	ABB	AVL
479993235	32	15
274358869	32	15
2058422597	33	15
1972463948	34	15
406075827	30	14
676564973	40	18
1746758765	39	14
1618602114	40	16
1277439402	33	15
55177943	43	17
1828587576	33	16
2052387656	41	16
2121590785	40	17
1898673367	36	16
955211112	42	16
370574718	41	16
1227566874	44	16
135337719	37	15
1165066768	38	19
567456838	43	17
431216970	36	16
1773372664	39	16
1539905873	36	16
1902805147	36	16
586369521	31	16
1396766131	39	15
1960022803	26	15
273568078	38	17
1648930113	39	16
237744986	40	16
1636627081	36	16
2128923349	35	16
512103855	32	16
1547566030	33	16
1953903649	35	17
918179682	41	17
76647355	39	16
1553178766	40	16
389298149	36	17
1354086757	39	16
1608356709	39	16
70402077	41	17
1258990766	39	15
1582463846	34	16
1969075444	33	16
66718230	44	16
1953038565	29	16
1049158670	38	18
202055949	45	16
970621685	36	17
1616615508	39	16
633272919	31	17
596510702	30	17
1009037733	41	17
388594419	38	16
1182880223	40	17
258320216	42	16
201133574	34	16
1456448301	42	17
1907250330	37	17
438878560	32	17
945591734	36	17
1888690031	38	16
950982415	36	17
345674116	34	16
1695110032	33	16
1869162098	36	15
422321471	29	14
1100805151	32	18
110976599	40	16
1776408229	35	16
561678212	34	16
181378676	36	16
887915347	37	15
2144142059	29	16
2970472	30	15
954633577	40	17
1949696976	34	17
1052129142	40	17
1156689526	39	18
772835013	36	16
521261002	32	18
1789962445	41	17
1369345715	34	15
1530298735	38	17
31073216	32	16
404742290	33	15
1788618952	34	16
232206790	35	16
1861190591	40	16
1548385634	38	17
671085350	37	17
659298677	33	16
1289592017	32	16
1622067766	37	15
1004972793	36	17
837218401	35	17
1343746216	36	16
1427294265	40	16
1938023552	32	15
1454722815	42	17
1056218846	41	18
352218117	30	17
1636101491	36	15
1944134193	32	17
348876528	41	17
1639071963	41	15
751284122	36	18
151089856	41	16
543717457	39	16
1907973648	33	16
923924869	39	16
1064978459	34	19
1550452445	44	16
145786937	34	16
447793546	38	16
1581525662	40	16
550529227	34	17
88928850	49	15
1813732452	30	17
264236171	43	16
1637314484	36	15
337334155	32	15
923534848	39	17
779422853	40	17
1959401921	30	16
1928507642	30	17
1616641255	39	16
1155664489	37	17
1208318259	44	17
1407181159	44	16
462903656	37	18
117053457	46	18
1759399276	36	16
2099005147	39	15
2061187650	41	16
2108275804	33	16
1590593462	39	16
664988124	38	16
111882012	37	16
2134310919	34	17
425478124	42	16
1035806882	32	17
1051805730	37	16
1975930569	30	16
1181593819	43	19
1499599276	45	16
1409972583	37	15
1732123046	32	16
1588528127	39	15
1076221388	41	18
1996359217	41	17
1078358963	43	18
1413555543	42	15
772410418	36	16
1857781817	31	15
1225473816	46	15
553434412	36	16
1326939424	38	17
233654657	32	14
1761752671	35	15
586636935	34	16
696558313	41	16
1878806128	41	17
198552564	44	16
648079812	36	17
1792510130	41	18
159344720	37	17
91189626	47	15
310014606	27	16
271226733	34	17
78016897	36	16
735492730	47	18
1307033615	38	16
1129822627	33	17
563939651	39	17
341143786	41	14
481938255	33	15
1973912235	32	16
2073266832	35	15
2070466382	33	16
902649975	42	17
1922142402	29	16
1001341698	38	16
168721870	40	17
547069172	42	17
711639867	32	17
1394195686	43	16
1100503584	35	16
2038579291	29	16
1627850343	42	16
714772607	33	16
477732578	35	16
176925008	41	16
446095087	34	17
676285142	42	17
825004820	34	16
91121569	46	15
835629863	36	18
916194446	39	16
401136175	36	16
1106856596	36	17
994211343	34	15
1136628905	37	18
266406563	42	15
2124033970	36	17
1700568556	36	15
607550349	31	15
458488577	39	17
1526997143	41	16
533333533	35	15
381471312	39	15
282163470	34	16
307992287	33	16
1382813010	47	16
450885340	34	16
855061459	41	18
2094452877	32	16
1845081026	38	16
1955565043	33	18
1985548520	36	17
1325447721	42	15
522854002	32	17
315797450	32	17
1502372729	38	15
968949089	35	17
992082593	37	15
179893901	39	16
1060070658	36	17
1827712456	34	17
1096088347	42	17
1461206833	44	15
787085404	29	18
2090299690	36	16
450352090	39	15
1053491967	37	17
2066850012	38	15
3436999	32	15
1661042316	27	15
377854942	37	15
1530434142	37	17
46892201	45	17
759326254	33	16
1812597613	29	17
354884489	33	17
2142139264	35	16
115999305	37	16
1209945948	38	18
2089108493	30	15
1961080332	27	17
1018027344	34	17
1927173365	30	16
1139044405	39	19
1540881346	36	17
95487167	45	15
493933487	35	16
362346788	36	15
1087569760	42	18
673827388	39	18
1422417446	44	16
767798568	33	17
1769915736	45	14
736140632	41	18
1554883972	42	16
1712731778	33	16
1186492722	30	18
460892291	35	17
1632098143	37	16
1189929721	33	17
2121934607	39	16
2009953085	35	16
572880216	32	17
21343161	36	16
621795691	36	16
237994181	40	16
376227650	37	16
616451307	41	16
353993486	29	15
1586173598	37	16
558076152	39	17
167590170	37	16
456717294	37	16
337765869	32	14
1306634576	32	15
1997598641	37	17
433253036	38	16
1800568063	34	16
212461781	39	14
1520822797	34	15
326911803	30	16
1634879227	35	15
141137717	40	16
2096827539	31	16
223536211	38	15
1696021690	32	16
1662075670	31	16
1410028934	37	15
9430333	29	16
1146690165	41	16
452475007	33	15
2131364941	36	17
1009159602	40	17
1025355223	33	17
5224454	34	16
1630955293	36	15
1263349404	35	15
381452104	39	15
99922952	42	16
1617342891	41	16
1967625702	27	16
657999104	38	17
1784933061	34	18
276859349	41	16
995764973	36	17
944083989	33	17
126974342	42	15
1429018009	39	15
597168404	35	16
339436123	37	16
802357158	30	17
924080208	38	17
1974315350	33	16
943494876	35	17
873424099	37	16
50367914	42	17
492032918	30	15
388016121	35	16
1460396848	40	17
501463251	35	16
1534706286	40	17
1912871855	31	16
485344544	36	16
396382240	35	15
790743431	35	18
490568998	35	15
2027337533	34	16
2054092835	32	16
872021102	43	17
2127260485	38	16
1523952078	42	17
692163157	43	17
637775941	33	16
1161401492	38	18
969022506	37	18
1633540914	39	15
2105485481	32	15
1095996848	35	16
915075276	40	18
555170238	38	15
1435432971	38	15
1717432434	33	17
1479250446	43	16
1262264673	32	16
513443662	33	17
205190897	44	16
1312632587	32	16
1005476580	36	16
593207019	30	17
625545787	40	17
1506939832	47	18
2127913305	40	16
390933995	35	15
1992284376	32	15
376811898	34	16
1181677426	43	19
335369727	35	17
256665783	40	15
1088286613	41	16
1207390829	43	17
236442621	38	14
464755044	27	17
1899553986	36	16
874218562	40	16
1626156536	40	15
721092844	30	17
360275829	39	16
1584158369	35	16
1817089692	32	16
1275351105	31	15
2139328607	31	17
1105039015	40	18
845299891	36	17
1471095405	42	17
219820041	40	15
1358743554	38	15
1676286303	30	16
1532452628	42	17
216736486	37	16
122009674	41	17
10514768	30	17
1723676318	29	15
102439331	41	16
401448763	36	16
1568477047	44	16
479251229	36	16
1583126189	38	17
1903846774	38	17
735917013	45	18
523929154	32	16
963753955	41	18
972359634	40	17
988684198	38	17
715824294	35	17
1846578196	44	16
467357086	37	17
1436917138	44	15
59370377	43	17
2051515456	40	16
1106523183	37	18
1334721482	36	15
2043360415	33	17
64078550	43	17
32537726	35	17
1366972173	32	15
283898591	33	15
1391281280	44	16
895774828	39	15
1816351220	32	16
1608017766	40	16
1017784502	37	17
1826865988	33	16
1184210437	35	17
1120223833	33	16
80831103	40	15
605203836	34	16
1599475063	38	15
1663957292	33	16
361566962	37	16
187908428	38	15
40402798	34	17
1325320917	40	15
1160268062	35	17
1029086997	39	18
2041145211	33	17
859362610	31	16
1496444083	40	17
1330578702	32	17
918732988	37	16
1400475891	42	15
289618237	34	16
105970822	42	17
1296352659	36	16
353696787	29	15
138508548	37	16
515841184	36	16
637595379	35	15
1529789828	36	16
1411616012	35	15
306462951	33	17
990323947	34	16
281916866	34	15
2133328939	38	15
27050736	35	16
1402140699	39	15
66676394	42	16
632254572	31	16
854132114	36	18
1730633686	35	17
993821534	36	16
1042040542	39	17
1771036484	45	16
171658803	42	15
54824956	44	17
652639833	37	15
65320367	40	16
914187567	41	17
1600269	33	15
1395899069	37	16
1832920555	38	17
1402076160	40	15
1685517306	32	16
1938891377	34	17
550945171	35	17
2039214093	30	16
2077399926	30	15
1066786355	38	18
529325824	36	15
1459706106	42	17
330918719	32	17
835788775	35	18
302546405	36	16
612835585	40	16
821634066	30	16
329597141	35	16
2014976285	37	17
888310460	40	16
961851713	40	16
721624751	29	17
471460498	42	16
1955673247	33	18
1763665294	40	14
95013335	44	16
2127332051	37	16
1818490250	37	17
747653168	39	18
45168770	45	16
585194169	37	16
749253437	30	17
1441067839	44	16
270631076	31	15
3845950	35	15
979101497	38	16
62038806	43	16
554791121	37	15
870831942	41	16
2139438732	33	18
1621577477	39	15
1400157767	44	15
1451661190	42	16
1952496196	31	16
88462894	44	16
1754207596	42	16
417848134	34	15
910096961	37	17
2083804737	32	14
285340771	32	16
1798407421	33	16
898172803	42	16
1006965522	40	16
122384272	44	17
706362402	37	17
623147168	40	17
217397607	41	16
686210805	42	16
294153771	32	15
965050775	36	16
731379575	37	18
879347940	45	17
1714304213	28	16
24963766	35	15
1149979017	44	17
1718150163	32	17
1004065263	38	17
1212017823	40	15
125457636	38	16
1874897206	30	16
1203972907	41	16
1747035113	43	16
1127571325	35	16
508150449	40	17
1552047662	46	16
1216034219	43	16
114874397	40	17
1969895796	37	17
2126131180	35	16
51195487	43	17
107752919	42	16
1777054954	36	16
949368290	40	18
1114718441	39	17
1899439226	36	16
1655730692	29	15
1737865610	34	16
2116836833	34	15
194457850	38	15
2032019381	37	17
934403960	38	17
925837425	40	17
763883673	37	16
501224525	34	15
950801192	34	17
1913862690	32	16
71891040	43	17
1954866455	32	18
978396865	42	16
197348677	43	16
1682280013	29	16
34886124	29	16
1944383790	32	17
662367690	40	17
543036574	41	15
1348947804	34	16
1878401910	36	17
657910971	39	16
1171359952	38	18
1857049442	37	15
709106458	32	17
1279112871	37	15
1486620748	37	17
1658474748	35	15
246347665	37	15
1238576326	35	17
1166721793	42	18
1984213275	33	15
1207929511	43	16
1361179643	37	16
1868749008	35	15
2142333472	32	16
139533420	37	15
485149033	35	15
496074349	32	15
1090334612	39	17
251528076	40	16
567965390	37	16
897717420	39	16
1229924941	43	15
765314067	30	17
432513785	43	16
1264811066	33	16
562214209	36	17
1094881476	45	17
1807847640	36	16
1911162014	31	16
825799738	32	16
318274963	31	16
935038318	40	17
535365532	36	16
1027381422	40	18
66667542	45	16
2021986281	36	17
538372522	40	16
313015207	34	17
1113078959	37	18
1705094315	36	16
149744834	37	16
173524823	39	15
918790310	35	16
2018493842	36	17
168374647	40	16
1058323731	35	17
356159227	30	15
664448996	36	15
1174695	32	16
607687303	36	16
1232414386	39	16
898892115	38	15
1837612245	36	16
1997728453	38	17
1331405901	33	16
954939663	41	17
412459015	36	17
278803729	29	16
615303655	40	15
176137381	40	16
1104603467	33	17
933578618	34	17
1111175699	35	17
1639968999	41	15
1960960040	25	16
1177843241	41	18
1514471632	42	17
351848915	33	16
1490858448	40	18
480066944	35	15
2056943230	29	15
1640603282	35	15
653591767	28	17
828249893	36	16
1511613476	41	16
821966414	31	17
1886573624	36	16
1867772704	36	14
1486415410	37	17
1887748319	36	15
327976359	30	16
571346149	34	16
639156787	32	16
18104956	37	16
421590954	31	14
1970562688	29	16
973044619	42	16
834049969	37	17
101882769	43	17
1588348274	41	16
1010187350	34	16
1206486236	42	17
374443245	40	15
2121363050	37	17
698971587	40	16
187919637	38	15
1151722643	40	17
65959572	43	17
539768552	41	17
495097444	37	15
546026516	37	16
449228135	37	15
2135700726	31	17
1199618283	36	16
1277478028	33	15
1499830555	40	16
2021584697	37	17
1016568004	40	18
1220119611	38	17
1360516459	31	15
756832675	33	18
1548095970	35	17
1931862608	34	17
1395989462	40	15
1566200927	35	15
205969915	42	14
1219068502	38	16
391761898	39	17
1040019884	42	18
1320951271	39	16
1980110173	40	16
2050207235	33	16
379953859	34	15
207069770	38	16
2024086637	38	18
1078925447	42	18
394989407	40	15
1028325632	37	18
1144885019	44	18
934757960	41	16
1523423076	46	17
1690911535	30	14
1383986095	41	16
1511640155	41	16
743046170	33	16
513980475	33	16
863987062	38	16
617147219	35	16
1530548479	38	17
2084106673	33	15
1977663678	37	15
139897506	38	15
1484718995	38	16
1762042639	39	15
1535886969	42	17
903436274	43	16
1968012554	28	16
607471823	31	16
1295198173	34	16
860548790	27	16
1928423095	30	17
1127824698	35	16
763272377	32	17
160893306	40	16
1334894468	35	16
639875366	36	16
1239818753	37	16
1729883875	32	16
1668200999	37	16
237220124	37	16
517158187	36	16
1044140427	40	17
1928131659	29	16
1901144282	37	16
408296934	37	16
523694181	32	17
267641109	44	15
1272283996	36	16
1140841400	34	17
1798189588	35	17
1208907021	44	16
971021431	37	17
1938087095	34	16
546142369	38	16
585580422	36	16
1326490416	37	17
1449578643	40	15
406109328	30	14
1933962239	31	17
597293168	36	16
1266658118	36	15
1714901686	29	17
1725117866	29	14
2029930496	32	16
1875794993	32	16
912528686	37	17
522322214	33	17
968130098	37	16
494928914	39	16
43039565	37	17
1205350223	43	17
1012087101	39	17
1087179993	41	17
985998234	38	16
765747736	35	18
1495476927	40	17
1509692416	46	18
1033388845	41	18
620277276	33	16
503050168	39	16
684094786	42	16
1829184297	33	17
1474071599	41	16
474698233	37	17
227843018	35	13
2059652021	31	15
1801188649	34	17
1677421662	31	16
318277701	31	16
1587667240	37	16
127231182	40	16
1584935820	35	15
1155085279	40	17
1852349049	35	15
1467382668	39	17
883396624	38	16
617394087	35	16
1989704882	36	17
1851526722	36	15
1112323001	33	18
2032744448	36	16
909393297	37	17
2124410103	36	15
972440793	37	17
1895391532	36	17
742674191	34	17
320434072	36	16
1257600300	39	15
1776063036	33	16
940711348	32	15
1760650468	36	16
312674174	35	17
622411998	42	17
1087238420	43	17
787372407	34	18
850255016	38	17
999406793	38	17
441077408	34	15
380193030	35	15
1317684495	36	17
2028744649	34	16
507424213	35	17
755136667	33	18
1036346280	34	16
212289614	36	14
75035687	36	17
1919742904	34	15
829683701	32	15
2064740569	33	15
1623785978	36	17
1942006703	35	16
1950001369	36	17
385695628	40	15
1918933158	31	16
774958514	35	16
133603512	43	17
514123701	35	16
1095392587	43	17
1391203812	46	16
142703089	40	17
2036103935	37	17
1004370632	39	17
455377264	39	16
511032285	37	16
2091609052	32	17
1242749671	37	17
1361287302	37	16
943532198	35	17
1683827080	31	16
1741480332	40	15
113733045	37	17
1565088081	41	16
101420897	43	18
868869712	46	17
453950713	36	17
313710511	32	16
943905399	34	16
226209969	39	14
1143394213	29	17
861162320	34	16
1849995947	36	16
937917268	35	16
663680042	40	16
88207927	43	15
709366778	30	18
1438638556	43	14
221811439	35	16
1223490479	47	17
386547495	39	16
1613015251	42	15
1366193568	32	15
275167783	38	15
469902236	38	16
1821570832	34	17
786200068	34	18
414027640	37	15
916836856	36	16
3722	28	15
1357559838	32	15
453180288	35	17
1741484055	41	15
1471292883	40	17
2018268369	36	17
1842904952	33	15
192678947	39	15
324735434	30	17
9131816	30	15
1136584346	37	18
550945403	36	17
1152526029	41	17
1997746667	39	17
253457702	41	16
2090443297	34	16
513943061	32	15
341665630	39	16
652326427	39	16
1952581617	32	16
563477069	36	16
1875816906	32	16
191645465	38	14
29008673	34	16
1094526826	47	17
466813248	33	16
498910909	35	15
768614011	34	16
1253013316	34	14
912938549	36	16
1685450867	33	16
1253017039	34	14
123014740	40	16
2138631155	35	16
847017446	33	16
1594307623	43	15
2009415876	34	16
542438750	41	16
1786986571	36	17
186667662	40	14
551570566	32	16
776087269	37	16
737613065	36	18
1704096595	29	17
626350288	42	17
991070767	35	16
1647056244	36	15
1140293349	31	17
1332736397	36	17
151899023	38	17
945391319	37	17
1896213467	32	17
2027715929	33	15
1137036784	38	18
1925222140	34	16
974759108	47	18
1603850032	42	14
276649401	36	17
1743373119	39	16
709379700	31	18
1189587950	34	18
1281340338	38	14
1962396739	29	17
1312602690	35	15
1272487845	32	15
661930537	31	16
759426666	32	16
1134420073	40	17
1204369288	35	17
398929589	40	16
1321087735	37	16
1755939854	38	15
1175016858	37	18
2058700800	34	16
1312552802	36	16
1801367147	35	17
902287919	40	17
812125398	37	19
794176848	33	18
87540669	39	16
964024422	36	16
1739568167	39	14
1983754136	29	16
844256703	32	16
729121303	37	17
1761492628	38	16
1819015811	35	17
185487687	35	15
2038142029	30	17
1414905282	34	16
894867388	37	16
1080246331	42	18
548761972	40	16
709780479	32	18
245365374	39	16
1821249817	31	16
1371711017	37	14
1004792040	35	17
808186242	38	18
428596657	39	16
1403721629	43	16
2129273977	35	16
37052863	35	18
431254839	37	16
2040491129	27	17
1349605665	39	15
85138338	37	16
795295401	34	18
14247416	36	17
879315187	44	17
882836070	37	17
978271838	41	16
471399706	40	16
719106558	32	16
1822528541	32	17
1200521010	38	17
333115538	31	17
1494060705	42	18
1386008697	43	15
223773919	33	14
761482339	32	18
133392437	46	17
1304020250	35	15
1310244312	42	16
843172917	36	17
1549385624	43	17
984010481	37	17
67400286	44	17
406694016	33	15
1792196724	39	16
495996943	36	16
1810415645	35	15
1773987053	36	15
533049806	35	16
94186837	42	15
1666994535	31	15
1882655472	38	15
179325175	38	15
314806288	29	17
1896902888	36	15
1058640362	35	17
1197642358	37	16
727691078	39	18
1530040069	39	16
1916748916	29	16
402735971	29	16
583077431	38	17
102380806	43	16
1896796676	34	16
1969086128	33	16
326154725	29	15
510795368	34	15
2102478566	33	15
1630174975	39	15
1821039680	25	15
798167835	36	19
1032076952	44	18
657566513	40	17
865568121	45	17
1438770968	43	16
302279589	35	16
1361565064	35	15
1101702966	26	16
2076266643	36	15
1894614870	34	17
1195889803	36	17
1595777530	43	15
1629786694	41	16
1375214978	36	14
1910583818	31	17
1379205934	42	15
286371693	30	14
960742528	35	14
2106897012	30	14
1816411762	30	15
730007796	36	18
362149336	39	16
252005545	41	17
832388602	37	17
111462364	40	18
73608025	42	17
1158543327	39	18
622257732	42	17
28602943	34	16
641234654	38	17
295813764	37	17
826770778	35	16
1673311606	32	16
953380278	38	15
1692338899	33	16
964598927	40	17
1255659867	40	17
906420315	44	16
2066301893	39	15
1184442862	33	18
653551538	31	17
1114708048	38	17
632736744	34	17
135854584	36	16
342439378	40	16
395836914	37	15
1515060519	40	16
628811071	33	17
1356579442	37	16
1474473883	38	17
297739185	31	15
2086587238	28	14
1836623219	32	15
549744730	37	15
771492192	32	16
1948085584	33	17
623352756	38	16
1930035519	32	16
422859668	32	16
651955699	37	15
423786526	28	15
718673433	34	16
1478726478	39	16
2097098132	34	16
1672053711	33	16
1023581729	32	16
914213411	41	17
